order_id,user_id,order_date,item_id,item_price,qty,city,payment_type,order_status
o334,u260,2023-01-26 07:07:00,i19,423.8,5,Chennai,netbanking,delivered
o335,u227,2023-01-25 04:52:00,i87,1067.07,3,Hyderabad,upi,cancelled
o336,u337,2023-07-02 14:21:00,i117,1937.2,2,Ahmedabad,upi,delivered
o337,u478,2023-03-27 01:07:00,i160,1276.99,1,Kolkata,upi,delivered
o338,u394,2023-06-23 15:08:00,i195,1012.09,1,Bangalore,netbanking,delivered
o339,u221,2023-08-18 20:01:00,i132,286.72,1,Ahmedabad,cash,delivered
o340,u383,2023-01-08 23:49:00,i140,367.93,3,Ahmedabad,card,delivered
o341,u227,2023-08-11 17:51:00,i43,1050.94,2,Pune,cash,delivered
o342,u43,2023-07-10 04:37:00,i73,210.98,4,Kolkata,netbanking,delivered
o343,u373,2023-12-30 04:58:00,i101,1212.56,2,Chennai,netbanking,delivered
o344,u22,2023-01-10 15:36:00,i31,114.63,3,Mumbai,netbanking,cancelled
o345,u293,2023-07-15 09:58:00,i142,621.36,4,Delhi,upi,delivered
o346,u468,2023-03-23 15:14:00,i21,115.6,5,Bangalore,upi,delivered
o347,u474,2023-12-01 18:19:00,i45,817.07,2,Bangalore,card,delivered
o348,u138,2023-10-08 11:05:00,i8,816.8,4,Ahmedabad,cash,delivered
o349,u398,2023-10-27 17:13:00,i122,1496.15,3,Bangalore,netbanking,cancelled
o350,u217,2023-10-16 20:37:00,i24,992.44,2,Mumbai,netbanking,cancelled
o351,u124,2023-10-09 06:47:00,i196,300.15,4,Bangalore,cash,delivered
o352,u361,2023-10-29 22:24:00,i20,970.62,3,Ahmedabad,netbanking,delivered
o353,u288,2023-04-03 04:10:00,i104,1150.21,1,Pune,card,cancelled
o354,u108,2023-03-18 10:55:00,i190,204.42,2,Bangalore,cash,delivered
o355,u432,2023-03-24 13:00:00,i83,857.33,1,Kolkata,upi,delivered
o356,u131,2023-01-13 20:58:00,i6,826.71,5,Pune,netbanking,delivered
o357,u436,2023-12-12 14:53:00,i127,1553.14,5,Delhi,netbanking,delivered
o358,u113,2023-12-21 15:39:00,i11,1839.96,4,Bangalore,netbanking,delivered
o359,u146,2023-08-09 13:02:00,i13,347.04,5,Ahmedabad,cash,delivered
o360,u190,2023-10-20 10:55:00,i80,1502.46,1,Pune,card,delivered
o361,u56,2023-01-28 01:11:00,i151,429.27,5,Pune,card,delivered
o362,u220,2023-06-07 03:26:00,i7,1238.29,5,Bangalore,netbanking,delivered
o363,u234,2023-10-30 16:08:00,i52,811.32,4,Hyderabad,netbanking,delivered
o364,u52,2023-07-28 19:32:00,i65,283.5,1,Mumbai,upi,delivered
o365,u439,2023-11-04 07:21:00,i71,47.02,4,Bangalore,card,delivered
o366,u120,2023-01-13 20:13:00,i175,1632.17,2,Mumbai,netbanking,cancelled
o367,u125,2023-06-17 23:42:00,i151,787.12,4,Kolkata,upi,delivered
o368,u373,2023-12-18 18:42:00,i148,794.87,5,Chennai,cash,cancelled
o369,u59,2023-09-07 20:19:00,i24,92.3,4,Kolkata,netbanking,delivered
o370,u163,2023-04-07 14:02:00,i159,1687.04,1,Mumbai,cash,delivered
o371,u278,2023-08-03 21:09:00,i4,676.96,2,Hyderabad,upi,delivered
o372,u268,2023-01-01 02:12:00,i36,939.33,3,Mumbai,upi,delivered
o373,u442,2023-11-17 13:03:00,i186,934.45,5,Chennai,cash,delivered
o374,u36,2023-09-18 12:58:00,i102,60.26,4,Hyderabad,upi,delivered
o375,u393,2023-05-16 10:20:00,i82,236.24,3,Chennai,card,delivered
o376,u395,2023-07-01 17:58:00,i183,986.38,1,Ahmedabad,card,delivered
o377,u52,2023-08-22 17:35:00,i49,354.02,4,Bangalore,netbanking,delivered
o378,u18,2023-10-30 00:08:00,i41,796.58,2,Bangalore,upi,returned
o379,u106,2023-12-02 12:35:00,i91,1584.91,4,Mumbai,cash,delivered
o380,u284,2023-12-10 02:56:00,i136,1476.55,5,Ahmedabad,card,delivered
o381,u236,2023-02-22 16:06:00,i80,39.28,1,Chennai,upi,delivered
o382,u498,2023-05-16 00:06:00,i118,67.61,4,Delhi,cash,delivered
o383,u365,2023-04-28 17:57:00,i193,446.38,1,Ahmedabad,upi,delivered
o384,u134,2023-01-02 17:11:00,i81,506.14,1,Chennai,card,delivered
o385,u198,2023-03-16 02:23:00,i140,1443.78,4,Hyderabad,cash,delivered
o386,u272,2023-06-25 15:44:00,i90,1276.18,4,Delhi,card,delivered
o387,u145,2023-06-20 12:54:00,i5,893.63,3,Delhi,card,delivered
o388,u115,2023-01-31 02:16:00,i152,702.58,1,Chennai,cash,delivered
o389,u52,2023-08-19 07:47:00,i14,1857.09,2,Kolkata,card,delivered
o390,u90,2023-10-27 00:45:00,i89,1227.15,4,Ahmedabad,card,delivered
o391,u198,2023-04-23 22:44:00,i141,1786.61,1,Pune,upi,delivered
o392,u209,2023-01-10 20:57:00,i190,504.4,1,Ahmedabad,card,delivered
o393,u167,2023-01-03 12:05:00,i138,1590.65,2,Kolkata,upi,delivered
o394,u328,2023-12-21 08:30:00,i69,521.33,5,Ahmedabad,netbanking,delivered
o395,u8,2023-12-16 18:19:00,i168,1759.57,5,Mumbai,upi,delivered
o396,u358,2023-03-19 20:32:00,i20,244.68,5,Delhi,netbanking,delivered
o397,u47,2023-11-06 22:59:00,i82,1735.3,2,Chennai,card,returned
o398,u307,2023-10-17 11:55:00,i121,1339.44,1,Pune,upi,delivered
o399,u403,2023-10-26 08:51:00,i138,1324.32,5,Ahmedabad,netbanking,delivered
o400,u101,2023-09-21 23:03:00,i29,1987.04,3,Delhi,cash,cancelled
o401,u432,2023-10-29 22:07:00,i34,138.88,5,Delhi,netbanking,delivered
o402,u348,2023-12-22 12:35:00,i7,1498.99,3,Hyderabad,cash,delivered
o403,u251,2023-05-10 19:43:00,i178,1674.68,2,Hyderabad,upi,delivered
o404,u473,2023-03-02 18:55:00,i180,66.91,5,Hyderabad,card,delivered
o405,u185,2023-01-14 05:48:00,i109,296.26,5,Ahmedabad,upi,delivered
o406,u369,2023-01-21 06:25:00,i167,143.47,1,Bangalore,upi,delivered
o407,u290,2023-05-13 12:19:00,i189,574.84,3,Ahmedabad,card,delivered
o408,u491,2023-07-07 05:44:00,i195,1638.13,4,Pune,cash,cancelled
o409,u192,2023-07-01 08:49:00,i57,422.26,3,Mumbai,card,delivered
o410,u424,2023-01-17 07:50:00,i97,220.82,1,Ahmedabad,cash,delivered
o411,u16,2023-12-10 07:33:00,i133,1759.44,1,Kolkata,netbanking,delivered
o412,u425,2023-07-24 17:45:00,i90,490.39,4,Pune,card,delivered
o413,u57,2023-05-02 16:34:00,i146,920.55,1,Hyderabad,upi,returned
o414,u11,2023-11-01 10:23:00,i187,1664.02,3,Ahmedabad,card,delivered
o415,u117,2023-07-06 01:34:00,i21,1009.76,1,Pune,netbanking,cancelled
o416,u73,2023-07-02 23:20:00,i103,1304.46,2,Mumbai,card,delivered
o417,u124,2023-11-27 00:57:00,i23,774.03,4,Mumbai,card,delivered
o418,u278,2023-02-20 13:14:00,i120,123.57,5,Delhi,netbanking,delivered
o419,u241,2023-06-04 08:50:00,i31,305.37,3,Hyderabad,cash,delivered
o420,u319,2023-05-17 13:34:00,i198,982.08,2,Delhi,cash,delivered
o421,u159,2023-09-25 01:04:00,i67,442.36,2,Delhi,card,delivered
o422,u297,2023-12-14 12:16:00,i27,1810.22,4,Kolkata,card,cancelled
o423,u83,2023-03-22 22:12:00,i128,1173.04,2,Kolkata,cash,delivered
o424,u96,2023-04-16 14:33:00,i157,1787.05,4,Ahmedabad,upi,delivered
o425,u379,2023-11-14 20:08:00,i62,140.64,5,Hyderabad,cash,delivered
o426,u464,2023-10-24 22:37:00,i148,1605.37,5,Delhi,card,delivered
o427,u303,2023-09-07 03:07:00,i39,772.18,5,Delhi,card,delivered
o428,u414,2023-05-28 18:43:00,i77,838.1,3,Chennai,upi,delivered
o429,u145,2023-03-25 21:25:00,i127,761.31,4,Delhi,cash,delivered
o430,u341,2023-08-07 20:01:00,i160,348.54,5,Delhi,upi,delivered
o431,u463,2023-10-31 20:08:00,i6,1855.46,1,Bangalore,upi,delivered
o432,u457,2023-05-11 20:14:00,i67,1102.89,4,Mumbai,card,delivered
o433,u107,2023-04-16 19:37:00,i148,577.28,4,Delhi,card,delivered
o434,u233,2023-05-08 06:38:00,i113,387.53,5,Bangalore,netbanking,delivered
o435,u156,2023-07-22 01:28:00,i200,605.1,5,Pune,cash,delivered
o436,u392,2023-10-07 23:23:00,i63,105.83,1,Hyderabad,card,delivered
o437,u59,2023-09-21 07:18:00,i148,1821.89,4,Mumbai,upi,delivered
o438,u42,2023-06-01 11:56:00,i147,1355.9,4,Chennai,netbanking,delivered
o439,u158,2023-09-27 12:53:00,i130,1330.35,4,Kolkata,upi,delivered
o440,u220,2023-12-07 19:23:00,i103,1557.65,1,Bangalore,netbanking,delivered
o441,u162,2023-01-07 21:53:00,i31,1202.59,5,Pune,upi,delivered
o442,u331,2023-02-07 12:49:00,i74,1616.6,5,Mumbai,cash,delivered
o443,u48,2023-12-23 21:37:00,i30,698.44,4,Delhi,cash,delivered
o444,u50,2023-12-19 10:46:00,i156,282.48,2,Chennai,card,delivered
o445,u202,2023-04-28 08:14:00,i127,1980.8,4,Pune,card,delivered
o446,u499,2023-04-22 05:12:00,i35,523.51,2,Hyderabad,upi,delivered
o447,u444,2023-10-02 08:30:00,i75,668.52,3,Kolkata,upi,cancelled
o448,u254,2023-05-19 23:08:00,i26,1350.79,4,Delhi,card,delivered
o449,u416,2023-04-20 04:21:00,i69,216.04,2,Delhi,cash,delivered
o450,u279,2023-07-30 18:30:00,i107,1904.85,5,Hyderabad,netbanking,cancelled
o451,u213,2023-01-08 05:34:00,i93,1266.42,5,Bangalore,netbanking,delivered
o452,u249,2023-02-25 07:08:00,i73,1917.55,5,Mumbai,netbanking,delivered
o453,u372,2023-02-07 02:45:00,i120,222.57,3,Chennai,card,delivered
o454,u450,2023-03-22 21:54:00,i160,1512.39,1,Mumbai,upi,delivered
o455,u67,2023-01-30 16:34:00,i142,1974.34,4,Ahmedabad,netbanking,delivered
o456,u186,2023-02-11 16:49:00,i100,107.52,2,Hyderabad,netbanking,delivered
o457,u63,2023-06-23 13:09:00,i189,1469.5,5,Ahmedabad,upi,delivered
o458,u163,2023-03-03 00:11:00,i187,1801.83,3,Bangalore,card,delivered
o459,u43,2023-05-08 19:50:00,i200,539.03,5,Bangalore,cash,delivered
o460,u76,2023-03-13 11:04:00,i187,1575.86,5,Hyderabad,cash,delivered
o461,u432,2023-10-21 05:21:00,i5,242.46,5,Hyderabad,cash,delivered
o462,u362,2023-04-12 00:55:00,i150,393.43,2,Mumbai,card,delivered
o463,u236,2023-11-21 15:22:00,i37,780.42,3,Mumbai,cash,delivered
o464,u131,2023-08-20 22:29:00,i48,491.7,4,Mumbai,upi,delivered
o465,u22,2023-10-15 04:41:00,i160,1496.78,5,Mumbai,upi,delivered
o466,u66,2023-09-08 19:57:00,i110,243.92,3,Pune,netbanking,delivered
o467,u146,2023-06-06 12:04:00,i10,556.41,4,Chennai,cash,delivered
o468,u223,2023-12-12 23:21:00,i91,221.39,3,Kolkata,netbanking,delivered
o469,u361,2023-11-30 13:22:00,i144,432.64,4,Bangalore,card,delivered
o470,u459,2023-12-11 08:02:00,i125,750.77,5,Mumbai,netbanking,delivered
o471,u121,2023-10-17 03:59:00,i83,376.25,2,Pune,upi,returned
o472,u199,2023-02-02 16:00:00,i26,1694.2,3,Pune,netbanking,cancelled
o473,u127,2023-11-23 07:59:00,i166,1500.33,1,Mumbai,netbanking,delivered
o474,u410,2023-05-16 05:28:00,i49,1200.1,3,Delhi,cash,cancelled
o475,u312,2023-11-26 11:44:00,i115,412.27,4,Mumbai,netbanking,delivered
o476,u32,2023-08-08 18:10:00,i9,1938.95,5,Hyderabad,card,delivered
o477,u64,2023-05-07 01:42:00,i8,1262.97,2,Ahmedabad,cash,delivered
o478,u222,2023-02-20 16:09:00,i111,125.04,5,Chennai,upi,delivered
o479,u293,2023-10-14 19:12:00,i69,1001.16,3,Delhi,card,delivered
o480,u344,2023-01-24 10:24:00,i47,568.99,2,Chennai,upi,delivered
o481,u348,2023-10-09 05:25:00,i38,1016.67,1,Hyderabad,cash,returned
o482,u409,2023-08-28 09:02:00,i4,1887.51,5,Hyderabad,netbanking,delivered
o483,u117,2023-01-21 18:29:00,i119,296.36,1,Pune,upi,delivered
o484,u461,2023-08-25 03:16:00,i94,1888.14,1,Bangalore,upi,delivered
o485,u414,2023-02-15 21:53:00,i26,1276.84,1,Delhi,upi,delivered
o486,u360,2023-10-20 05:10:00,i44,1431.14,2,Chennai,upi,delivered
o487,u339,2023-12-26 13:21:00,i159,1596.55,1,Mumbai,upi,delivered
o488,u208,2023-09-21 06:37:00,i22,1152.92,1,Hyderabad,card,delivered
o489,u104,2023-09-24 16:33:00,i17,1436.6,1,Bangalore,netbanking,delivered
o490,u298,2023-02-11 18:43:00,i189,113.87,4,Mumbai,card,delivered
o491,u179,2023-03-19 09:51:00,i102,540.48,5,Ahmedabad,upi,cancelled
o492,u369,2023-10-11 17:55:00,i140,1208.58,5,Chennai,card,delivered
o493,u486,2023-09-25 04:23:00,i76,277.85,4,Delhi,upi,delivered
o494,u351,2023-02-23 06:30:00,i125,873.77,5,Mumbai,card,delivered
o495,u453,2023-01-09 15:27:00,i99,284.04,2,Bangalore,cash,cancelled
o496,u392,2023-07-04 03:58:00,i139,133.57,2,Delhi,card,delivered
o497,u351,2023-09-22 15:47:00,i101,1715.58,4,Kolkata,upi,delivered
o498,u305,2023-03-22 21:43:00,i4,431.51,4,Kolkata,netbanking,delivered
o499,u332,2023-01-30 18:46:00,i191,1380.17,1,Mumbai,card,delivered
o500,u492,2023-09-06 05:49:00,i74,1090.07,1,Bangalore,netbanking,delivered
o501,u233,2023-01-11 07:28:00,i161,472.09,2,Mumbai,netbanking,delivered
o502,u367,2023-01-20 11:20:00,i113,1803.55,1,Chennai,card,delivered
o503,u57,2023-10-10 10:59:00,i99,620.78,4,Kolkata,upi,delivered
o504,u84,2023-03-29 12:33:00,i134,514.47,5,Pune,card,delivered
o505,u80,2023-04-15 11:49:00,i54,1999.63,1,Ahmedabad,upi,returned
o506,u417,2023-11-06 10:27:00,i142,595.84,1,Pune,netbanking,delivered
o507,u56,2023-03-09 11:33:00,i49,1411.2,5,Mumbai,netbanking,delivered
o508,u211,2023-01-30 00:28:00,i19,1156.3,5,Mumbai,netbanking,delivered
o509,u182,2023-04-28 17:05:00,i81,1995.94,4,Chennai,upi,delivered
o510,u121,2023-10-06 12:40:00,i104,1404.52,3,Mumbai,upi,delivered
o511,u395,2023-06-13 09:37:00,i82,616.38,5,Pune,upi,delivered
o512,u79,2023-08-07 15:09:00,i163,63.82,5,Kolkata,card,delivered
o513,u352,2023-10-11 22:21:00,i40,900.14,5,Delhi,cash,delivered
o514,u70,2023-06-15 12:48:00,i163,448.77,1,Mumbai,upi,cancelled
o515,u475,2023-08-01 14:47:00,i176,989.32,1,Bangalore,cash,delivered
o516,u27,2023-11-03 03:14:00,i160,553.97,4,Ahmedabad,upi,delivered
o517,u214,2023-09-21 14:38:00,i136,436.09,5,Kolkata,card,delivered
o518,u86,2023-09-19 06:16:00,i4,403.81,3,Mumbai,cash,delivered
o519,u46,2023-03-28 22:44:00,i186,149.21,1,Hyderabad,card,returned
o520,u143,2023-05-12 12:02:00,i21,276.33,5,Delhi,cash,cancelled
o521,u498,2023-11-27 04:23:00,i159,1237.33,2,Kolkata,netbanking,delivered
o522,u122,2023-02-07 14:29:00,i2,1873.1,4,Kolkata,card,delivered
o523,u176,2023-11-21 01:01:00,i129,935.7,3,Delhi,upi,delivered
o524,u242,2023-01-21 00:12:00,i143,599.29,5,Hyderabad,netbanking,delivered
o525,u184,2023-08-14 08:22:00,i132,579.55,5,Ahmedabad,netbanking,delivered
o526,u99,2023-03-31 20:47:00,i167,982.1,2,Ahmedabad,card,delivered
o527,u145,2023-12-03 09:23:00,i102,627.55,3,Bangalore,cash,cancelled
o528,u222,2023-12-22 23:22:00,i114,1885.76,5,Ahmedabad,netbanking,delivered
o529,u217,2023-05-21 04:00:00,i95,1598.58,5,Bangalore,netbanking,delivered
o530,u407,2023-01-31 15:09:00,i141,1849.79,2,Ahmedabad,cash,delivered
o531,u247,2023-06-25 10:10:00,i164,1671.29,4,Pune,cash,delivered
o532,u83,2023-10-31 20:20:00,i119,809.5,4,Hyderabad,cash,delivered
o533,u219,2023-12-26 16:01:00,i135,1420.68,4,Mumbai,card,delivered
o534,u336,2023-10-27 19:55:00,i133,636.01,5,Kolkata,netbanking,cancelled
o535,u338,2023-11-20 13:36:00,i68,1411.16,3,Pune,upi,cancelled
o536,u497,2023-08-15 12:18:00,i17,1491.7,4,Chennai,cash,delivered
o537,u151,2023-12-08 09:28:00,i147,149.89,4,Hyderabad,upi,delivered
o538,u81,2023-01-30 19:53:00,i146,939.48,4,Hyderabad,cash,delivered
o539,u206,2023-06-21 03:26:00,i110,1197.45,5,Ahmedabad,card,cancelled
o540,u6,2023-02-01 03:45:00,i46,1795.89,4,Chennai,upi,delivered
o541,u375,2023-12-10 02:27:00,i73,1216.1,5,Chennai,cash,delivered
o542,u314,2023-03-21 21:41:00,i83,1323.77,4,Hyderabad,cash,delivered
o543,u194,2023-06-30 11:29:00,i138,1507.54,2,Mumbai,card,delivered
o544,u357,2023-04-29 23:04:00,i100,1208.61,3,Chennai,upi,delivered
o545,u176,2023-03-20 09:22:00,i169,371.01,1,Chennai,card,delivered
o546,u28,2023-02-25 06:41:00,i145,1648.68,4,Bangalore,netbanking,delivered
o547,u288,2023-09-11 21:18:00,i63,1987.86,3,Ahmedabad,netbanking,cancelled
o548,u163,2023-09-19 14:50:00,i165,640.33,2,Ahmedabad,card,delivered
o549,u125,2023-06-12 04:20:00,i130,244.32,1,Ahmedabad,netbanking,delivered
o550,u228,2023-07-31 04:28:00,i194,1624.54,1,Chennai,upi,delivered
o551,u208,2023-02-18 07:04:00,i57,1870.79,5,Delhi,upi,delivered
o552,u443,2023-01-20 16:29:00,i157,1789.44,2,Bangalore,cash,delivered
o553,u496,2023-02-01 12:43:00,i136,153.49,3,Hyderabad,cash,delivered
o554,u185,2023-01-17 05:27:00,i152,1315.47,3,Mumbai,upi,delivered
o555,u465,2023-10-07 15:36:00,i137,965.51,1,Hyderabad,upi,delivered
o556,u302,2023-11-02 06:43:00,i180,1565.35,2,Kolkata,upi,delivered
o557,u319,2023-11-05 17:49:00,i23,1982.8,3,Bangalore,card,delivered
o558,u156,2023-02-19 14:16:00,i136,709.47,4,Pune,card,delivered
o559,u51,2023-10-23 23:28:00,i69,858.72,4,Bangalore,netbanking,delivered
o560,u446,2023-09-03 01:59:00,i35,1150.56,1,Ahmedabad,cash,delivered
o561,u190,2023-03-15 18:39:00,i6,543.5,3,Bangalore,card,delivered
o562,u344,2023-12-29 19:57:00,i74,988.7,2,Pune,card,returned
o563,u24,2023-08-03 05:53:00,i31,813.62,1,Delhi,card,delivered
o564,u260,2023-10-31 20:17:00,i65,973.31,2,Delhi,cash,delivered
o565,u359,2023-11-22 00:08:00,i148,229.37,4,Mumbai,upi,delivered
o566,u152,2023-11-14 12:01:00,i19,1343.65,1,Pune,card,delivered
o567,u111,2023-10-05 06:04:00,i83,593.39,2,Bangalore,upi,delivered
o568,u162,2023-07-03 02:11:00,i81,1006.97,2,Kolkata,card,delivered
o569,u130,2023-09-26 09:25:00,i34,1712.87,4,Mumbai,upi,delivered
o570,u155,2023-02-19 07:32:00,i90,587.15,3,Mumbai,card,delivered
o571,u93,2023-01-19 08:28:00,i11,332.58,5,Delhi,netbanking,delivered
o572,u84,2023-05-13 19:09:00,i184,500.7,4,Ahmedabad,card,delivered
o573,u34,2023-10-03 12:52:00,i114,398.75,4,Ahmedabad,cash,delivered
o574,u72,2023-07-18 01:43:00,i169,426.74,1,Bangalore,netbanking,delivered
o575,u142,2023-02-07 08:41:00,i35,860.44,3,Chennai,cash,delivered
o576,u359,2023-02-17 22:43:00,i14,170.51,2,Hyderabad,netbanking,delivered
o577,u90,2023-06-28 09:18:00,i78,552.65,3,Hyderabad,upi,delivered
o578,u230,2023-07-27 02:40:00,i90,1946.61,3,Hyderabad,netbanking,delivered
o579,u98,2023-04-04 05:24:00,i143,1841.89,3,Hyderabad,netbanking,delivered
o580,u77,2023-11-05 07:36:00,i111,617.29,4,Delhi,upi,delivered
o581,u86,2023-08-18 10:49:00,i38,1271.17,2,Delhi,netbanking,delivered
o582,u101,2023-06-07 09:03:00,i102,998.28,2,Kolkata,upi,delivered
o583,u264,2023-08-26 14:18:00,i71,318.68,5,Bangalore,upi,delivered
o584,u340,2024-01-01 20:54:00,i85,1950.11,4,Pune,cash,delivered
o585,u102,2023-10-31 12:23:00,i10,919.43,5,Hyderabad,card,delivered
o586,u228,2023-07-31 12:08:00,i74,134.44,4,Delhi,card,delivered
o587,u234,2023-07-11 12:33:00,i28,1567.6,3,Chennai,card,delivered
o588,u459,2023-05-08 03:08:00,i193,743.55,1,Kolkata,cash,delivered
o589,u330,2023-07-17 22:16:00,i169,1963.97,3,Bangalore,card,cancelled
o590,u406,2023-08-21 17:07:00,i4,465.4,1,Hyderabad,cash,delivered
o591,u24,2023-02-26 01:49:00,i43,53.12,4,Delhi,card,delivered
o592,u322,2023-06-27 17:13:00,i149,163.67,3,Chennai,cash,delivered
o593,u459,2023-11-29 15:22:00,i46,1742.07,2,Pune,cash,delivered
o594,u402,2023-07-21 15:13:00,i117,820.72,2,Chennai,upi,delivered
o595,u128,2023-10-09 12:42:00,i82,824.48,1,Bangalore,upi,delivered
o596,u229,2023-12-27 02:24:00,i162,776.04,5,Pune,upi,delivered
o597,u480,2023-08-15 21:32:00,i31,209.87,3,Pune,netbanking,delivered
o598,u118,2023-10-15 16:22:00,i157,610.95,3,Pune,card,delivered
o599,u361,2023-12-17 07:53:00,i88,1212.84,4,Chennai,netbanking,delivered
o600,u291,2023-02-24 23:19:00,i153,397.74,5,Mumbai,cash,delivered
o601,u64,2023-04-08 12:10:00,i127,1681.72,4,Delhi,cash,delivered
o602,u453,2023-06-14 10:47:00,i50,949.51,3,Mumbai,card,delivered
o603,u208,2023-12-27 23:14:00,i128,1325.86,4,Pune,netbanking,delivered
o604,u292,2023-02-19 14:44:00,i96,74.63,3,Pune,cash,delivered
o605,u180,2023-01-03 16:11:00,i56,482.82,4,Chennai,card,cancelled
o606,u271,2023-07-28 20:05:00,i113,1729.9,2,Delhi,cash,delivered
o607,u90,2023-08-04 07:54:00,i25,237.28,1,Mumbai,cash,delivered
o608,u108,2023-03-26 09:08:00,i110,222.15,1,Chennai,netbanking,delivered
o609,u47,2023-09-27 03:59:00,i68,1342.13,1,Hyderabad,cash,delivered
o610,u465,2023-12-12 06:08:00,i166,774.81,1,Delhi,netbanking,delivered
o611,u490,2023-12-16 04:09:00,i177,614.41,2,Chennai,card,delivered
o612,u34,2023-01-11 22:55:00,i95,1974.15,4,Ahmedabad,upi,delivered
o613,u358,2023-02-14 15:05:00,i33,804.42,5,Ahmedabad,netbanking,delivered
o614,u284,2023-02-14 02:53:00,i52,1960.25,5,Mumbai,cash,delivered
o615,u492,2023-05-01 11:43:00,i197,1012.39,1,Ahmedabad,cash,delivered
o616,u59,2023-07-05 18:56:00,i122,504.8,5,Pune,upi,delivered
o617,u314,2023-05-23 02:22:00,i163,1740.0,5,Kolkata,cash,delivered
o618,u36,2023-09-16 19:33:00,i143,882.47,3,Ahmedabad,netbanking,delivered
o619,u273,2023-03-17 05:27:00,i103,1683.88,1,Ahmedabad,upi,delivered
o620,u485,2023-04-06 01:34:00,i111,963.18,3,Chennai,cash,cancelled
o621,u353,2023-03-23 09:48:00,i78,1653.52,4,Bangalore,cash,delivered
o622,u471,2023-09-09 14:12:00,i54,759.89,5,Delhi,upi,delivered
o623,u432,2023-07-29 18:23:00,i88,316.0,1,Pune,card,delivered
o624,u274,2023-02-09 13:35:00,i196,338.11,1,Bangalore,cash,cancelled
o625,u485,2023-07-03 23:06:00,i105,1541.98,1,Kolkata,card,delivered
o626,u130,2023-01-29 07:33:00,i184,1291.16,2,Mumbai,card,delivered
o627,u278,2023-06-10 22:14:00,i3,741.46,5,Ahmedabad,upi,delivered
o628,u226,2023-06-14 03:43:00,i171,1914.31,5,Ahmedabad,card,delivered
o629,u22,2023-10-11 18:29:00,i95,444.59,4,Pune,netbanking,delivered
o630,u335,2023-12-11 05:00:00,i75,317.1,1,Bangalore,netbanking,delivered
o631,u408,2023-06-26 08:17:00,i170,64.24,4,Chennai,upi,delivered
o632,u132,2023-06-11 10:16:00,i93,1237.0,3,Ahmedabad,netbanking,delivered
o633,u265,2023-08-17 22:47:00,i113,1008.01,5,Chennai,upi,delivered
o634,u319,2023-12-07 17:25:00,i65,899.85,4,Chennai,upi,delivered
o635,u167,2023-02-06 15:11:00,i4,1752.26,3,Pune,netbanking,cancelled
o636,u172,2023-11-04 18:36:00,i41,1904.28,3,Mumbai,upi,delivered
o637,u127,2023-03-03 17:39:00,i82,866.86,5,Bangalore,upi,delivered
o638,u187,2023-05-17 20:18:00,i115,1189.35,5,Chennai,card,delivered
o639,u430,2023-07-16 06:58:00,i183,538.76,4,Delhi,netbanking,delivered
o640,u202,2023-03-20 20:35:00,i153,1203.53,4,Mumbai,upi,cancelled
o641,u304,2023-09-26 21:17:00,i97,1208.61,3,Chennai,cash,returned
o642,u35,2023-01-02 10:42:00,i169,1902.63,2,Kolkata,netbanking,delivered
o643,u32,2023-06-16 19:54:00,i69,583.47,1,Delhi,netbanking,delivered
o644,u366,2023-10-02 21:40:00,i42,597.53,2,Mumbai,upi,delivered
o645,u126,2023-08-03 19:34:00,i184,634.83,5,Ahmedabad,cash,delivered
o646,u402,2023-06-12 17:26:00,i98,11.83,5,Kolkata,upi,delivered
o647,u182,2023-03-06 05:32:00,i159,958.16,3,Pune,upi,cancelled
o648,u227,2023-06-16 17:31:00,i67,767.51,5,Hyderabad,netbanking,delivered
o649,u139,2023-11-22 09:00:00,i104,1979.64,1,Bangalore,card,delivered
o650,u245,2023-07-29 02:53:00,i164,1878.08,3,Chennai,card,returned
o651,u159,2023-04-02 16:02:00,i20,1225.62,3,Pune,cash,returned
o652,u213,2023-03-08 10:01:00,i77,567.15,5,Pune,card,cancelled
o653,u242,2023-04-07 04:19:00,i188,1101.85,3,Pune,cash,delivered
o654,u341,2023-03-14 00:13:00,i111,721.05,1,Chennai,netbanking,delivered
o655,u122,2023-03-17 23:22:00,i115,1738.52,1,Pune,card,delivered
o656,u25,2023-12-31 10:07:00,i52,1657.07,3,Delhi,upi,delivered
